Date,Price,f000_settle,f001_settle,f002_settle,f003_settle,f004_settle,f005_settle,f006_settle,f007_settle,f008_settle,f009_settle,f010_settle,f011_settle,f012_settle,f013_settle,f014_settle,f015_settle,f016_settle,f017_settle,f018_settle,f019_settle,f020_settle,f021_settle,f022_settle,f023_settle,f024_settle,f025_settle,f026_settle,f027_settle,f028_settle,f029_settle,f030_settle,f031_settle,f032_settle,f033_settle,f034_settle,f035_settle,f036_settle,f037_settle,f038_settle,f039_settle,f040_settle,f041_settle,f042_settle,f043_settle,f044_settle,f045_settle,f046_settle,f047_settle,f048_settle,f049_settle,f050_settle,f051_settle,f052_settle,f053_settle,f054_settle,f055_settle,f056_settle,f057_settle,f058_settle,f059_settle,f060_settle,f061_settle,f062_settle,f063_settle,f064_settle,f065_settle,f066_settle,f067_settle,f068_settle,f069_settle,f070_settle,f071_settle,f072_settle,f073_settle,f074_settle,f075_settle,f076_settle,f077_settle,f078_settle,f079_settle,f080_settle,f081_settle,f082_settle,f083_settle,f084_settle,f085_settle,f086_settle,f087_settle,f088_settle,f089_settle,f090_settle,f091_settle,f092_settle,f093_settle,f094_settle,f095_settle,f096_settle,f097_settle,f098_settle,f099_settle,f100_settle,f101_settle,f102_settle,f103_settle,f104_settle,f105_settle,f106_settle,f107_settle,f108_settle,f109_settle,f110_settle,f111_settle,f112_settle,f113_settle,f114_settle,f115_settle,f116_settle,f117_settle,f118_settle,f119_settle,f120_settle,f121_settle,f122_settle,f123_settle,f124_settle,f125_settle,f126_settle,f127_settle,f128_settle,f129_settle,f130_settle,f131_settle,f132_settle,f133_settle,f134_settle,f135_settle,f136_settle,f137_settle
2014-09-02,499.5727887,14.65,15.3,0.9207,31.95,32.12,1.6459,1.6441,363.75,376.5,384.75,0.9131,0.9111,92.88,92.1,91.74,23.19,21.11,1.3135,1.3146,99.745,99.64,99.445,1991.75,99.91,99.9,118.53125,1264.3,1265.0,3.155,3.1595,2.7967,2.8049,9519.0,9529.0,632.5,640.5,346.3,353.0,152.425,155.525,99.875,93.4,1435.9,1431.9,75760.0,75330.0,0.8225,3.89,3.938,4.018,15730.0,15795.0,4084.75,346.75,333.25,883.25,1408.9,2.543,2.5099,12.61,12.805,1172.7,1032.0,1039.75,1047.0,1.0888,19.152,372.2,360.0,1991.8,1984.3,109.4375,125.23438,138.6875,137.53125,555.0,573.5,584.0,16970.0,16904.0,9509.5,9519.0,3164.0,3159.0,149.15,149.09,127.54,127.54,110.925,110.925,76.5,76.55,100.34,100.96,101.5,3165.0,66.34,65.31,83.12299999999998,83.24799999999998,857.75,860.75,209.45,213.4,51.24,58.76,1.6459,1.6441,2.7967,2.8049,149.0,150.45,15.82,17.73,92.88,92.1,1990.0,1966.0,99.875,99.89,99.295,99.125,112.93,112.93,6794.5,6747.0,622.75,635.5,893.4,889.8,14740.0,14760.0,49870.0,49640.0,12500.0,12645.0,16820.0,16880.0
2014-09-03,499.0690069,14.5,15.15,0.9279,31.76,31.95,1.644,1.6422,352.0,365.25,373.75,0.9164,0.9144,95.54,94.68,94.16,22.67,20.92,1.3154,1.3164,99.745,99.645,99.45,1990.75,99.91,99.9,118.52344,1269.4,1270.3,3.127,3.1305,2.8658,2.8716,9545.0,9555.0,616.5,624.5,348.0,353.7,155.425,158.0,101.1,93.1,1433.2,1429.2,75890.0,75470.0,0.8241,3.847,3.894,3.976,15680.0,15745.0,4064.5,339.5,326.5,875.95,1412.5,2.62,2.5799,12.525,12.73,1165.2,1020.0,1027.0,1035.0,1.0905,19.189,363.8,350.4,1990.7,1983.2,109.45312,125.23438,138.9375,137.78125,535.5,556.0,569.5,16990.0,16924.0,9621.5,9632.0,3202.0,3196.0,148.91,148.84,127.47,127.47,110.91,110.91,76.15,76.25,102.77,103.34,103.84,3146.0,66.7,65.96,82.99600000000002,83.12100000000002,865.75,868.75,202.3,206.25,50.53,58.32,1.644,1.6422,2.8658,2.8716,149.4,150.6,15.62,17.59,95.54,94.68,1992.0,1968.0,99.87,99.88,99.295,99.12,112.58,112.58,6849.0,6802.0,610.25,623.5,895.4,891.8,14925.0,14915.0,49990.0,49750.0,12385.0,12575.0,16985.0,17050.0
2014-09-04,496.8705506,14.45,15.1,0.9286,32.0,32.21,1.6318,1.6301,346.5,359.5,368.25,0.9169,0.9149,94.45,93.71,93.25,22.63,20.74,1.2948,1.296,99.745,99.64,99.44,1989.75,99.91,99.9,118.40625,1265.6,1266.5,3.151,3.154,2.8363,2.8424,9510.0,9518.0,620.5,628.0,340.1,347.7,157.05,158.5,102.65,92.45,1430.3,1426.3,75590.0,75170.0,0.8219,3.819,3.869,3.953,15675.0,15740.0,4061.75,341.0,329.5,891.0,1408.3,2.5999,2.5567,12.52,12.73,1161.5,1003.5,1010.5,1018.0,1.0734,19.138,350.9,341.5,1989.7,1982.2,109.42188,124.98438,138.1875,137.03125,530.5,550.0,562.5,16995.0,16929.0,9729.5,9739.0,3261.0,3255.0,148.71,148.71,127.74,127.74,111.015,111.015,75.3,75.5,101.83,102.3,102.79,3132.0,66.77,65.45,83.944,84.069,866.75,869.5,202.45,206.45,50.77,58.5,1.6318,1.6301,2.8363,2.8424,148.6,149.9,15.13,17.29,94.45,93.71,1994.0,1966.0,99.915,99.925,99.305,99.13,112.38,112.38,6852.0,6804.0,608.0,622.25,893.4,889.8,14860.0,14845.0,49770.0,49490.0,12540.0,12685.0,16975.0,17040.0
2014-09-05,497.0729089,14.2,14.9,0.9312,32.28,32.48,1.6316,1.63,356.0,368.75,377.0,0.9166,0.9145,93.29,92.71,92.4,22.67,20.49,1.2969,1.2981,99.75,99.655,99.465,1998.0,99.91,99.9,118.57031,1266.3,1267.3,3.1695,3.1725,2.8192,2.8257,9525.0,9534.0,628.5,635.25,332.1,339.5,159.75,160.925,105.625,95.45,1435.5,1431.5,76160.0,75740.0,0.8251,3.793,3.847,3.94,15650.0,15715.0,4079.0,345.0,332.5,891.45,1411.0,2.5834,2.5391,12.49,12.71,1165.0,1021.5,1028.25,1035.0,1.0754,19.156,357.3,349.1,1998.0,1990.5,109.48438,125.0625,137.9375,136.78125,535.25,553.0,564.75,17033.0,16967.0,9753.5,9762.0,3262.0,3256.0,149.17,149.21,127.75,127.75,110.995,110.995,74.85,75.05,100.82,101.4,101.97,3102.0,66.08,64.31,83.87200000000001,84.012,854.75,858.0,198.05,202.1,50.64,58.64,1.6316,1.63,2.8192,2.8257,149.05,150.45,15.0,17.23,93.29,92.71,1983.0,1954.0,99.92,99.935,99.32,99.155,112.63,112.63,6828.5,6779.5,611.5,625.75,891.6,888.0,14910.0,14910.0,50050.0,49770.0,12375.0,12540.0,17120.0,17185.0
2014-09-09,495.6805478,14.55,15.05,0.9133,31.56,31.72,1.6076,1.606,344.25,357.25,365.5,0.9068,0.9048,92.75,91.89,91.45,23.57,21.21,1.2929,1.2941,99.745,99.625,99.42,1981.75,99.91,99.9,118.20312,1247.3,1248.5,3.102,3.1065,2.7915,2.7984,9413.0,9425.0,623.0,629.25,337.8,345.1,159.675,162.275,105.775,98.25,1424.6,1420.6,75150.0,74700.0,0.8147,3.984,4.035,4.11,15635.0,15700.0,4058.25,349.0,331.5,860.45,1385.8,2.5484,2.5097,12.355,12.56,1153.4,992.75,999.25,1005.0,1.0717,18.92,352.4,338.7,1981.8,1974.2,109.375,124.65625,137.71875,136.5625,527.5,544.0,555.0,16949.0,16883.0,9715.0,9723.0,3230.0,3224.0,148.4,148.91,127.56,127.56,111.0,111.0,74.45,74.7,99.16,99.93,100.62,3079.0,67.78,65.79,84.42,84.56299999999997,850.0,853.0,192.6,196.6,49.49,58.14,1.6076,1.606,2.7915,2.7984,148.75,149.9,14.88,17.08,92.75,91.89,1995.0,1967.0,99.925,99.93,99.32,99.15,112.54,112.54,6801.0,6752.5,605.25,619.75,891.5,887.9,14780.0,14775.0,49880.0,49560.0,12035.0,12090.0,16785.0,16840.0
2014-09-10,491.5034645,14.5,15.0,0.9095,31.63,31.83,1.6187,1.6171,345.75,358.5,366.75,0.9114,0.9094,91.67,90.84,90.42,22.82,20.46,1.2915,1.2926,99.74,99.62,99.415,1987.0,99.91,99.9,118.11719,1244.1,1245.3,3.1105,3.115,2.7533,2.7622,9369.0,9382.0,615.5,621.75,334.7,342.1,159.7,162.1,107.1,98.65,1424.5,1420.5,75300.0,74850.0,0.8153,3.954,4.005,4.086,15900.0,15965.0,4085.5,356.75,336.5,849.05,1381.0,2.5265,2.4859,12.33,12.52,1159.3,993.75,1000.25,1005.75,1.0679,18.926,349.0,337.2,1987.1,1979.5,109.35156,124.48438,137.1875,135.875,519.75,536.0,547.5,16975.0,16909.0,9708.5,9717.0,3230.0,3224.0,148.38,148.88,127.57,128.72,110.98,111.0,74.5,74.8,98.188,98.926,99.634,3063.0,70.14,67.14,84.443,84.588,835.25,838.75,181.25,185.3,49.67,58.51,1.6187,1.6171,2.7533,2.7622,148.95,150.45,14.52,16.75,91.67,90.84,1988.0,1961.0,99.925,99.935,99.305,99.13,112.33,112.33,6810.0,6762.5,598.75,613.5,889.2,885.6,14630.0,14605.0,49240.0,48870.0,11680.0,11870.0,16380.0,16395.0
2014-09-11,489.4443176,14.5,15.05,0.9035,31.5,31.71,1.6207,1.6191,341.0,353.5,362.0,0.9025,0.9006,92.83,91.86,91.36,22.78,20.33,1.2933,1.2945,99.74,99.62,99.41,1989.0,99.91,99.9,118.125,1237.9,1239.0,3.0925,3.097,2.7561,2.7638,9347.0,9359.0,606.25,613.5,336.9,344.7,157.375,159.7,106.375,97.2,1431.5,1427.5,75210.0,74770.0,0.81,3.823,3.873,3.959,15875.0,15940.0,4083.5,353.75,335.0,833.2,1370.7,2.5241,2.4824,12.52,12.72,1167.6,981.5,988.25,993.75,1.0697,18.599,338.8,329.2,1989.0,1981.5,109.35156,124.5,137.28125,135.96875,509.5,526.25,537.25,16960.0,16894.0,9686.5,9695.0,3219.0,3213.0,148.39,148.93,127.6,128.75,111.0,111.005,74.75,75.0,98.392,99.144,99.81,3028.0,70.79,68.09,84.459,84.61399999999998,833.0,836.75,185.45,189.5,50.0,59.02,1.6207,1.6191,2.7561,2.7638,147.15,148.95,14.36,16.63,92.83,91.86,1969.0,1939.0,99.925,99.93,99.3,99.12,112.36,112.36,6770.0,6722.5,592.75,607.75,892.5,888.9,14605.0,14600.0,49050.0,48660.0,11600.0,11725.0,16370.0,16395.0
2014-09-12,488.0021193,14.8,15.25,0.8983,32.55,32.77,1.6244,1.6228,338.5,351.0,359.5,0.8995,0.8976,92.27,91.37,90.77,23.35,20.67,1.2958,1.2969,99.745,99.62,99.41,1976.75,99.91,99.9,117.97656,1230.4,1231.5,3.1065,3.1105,2.7405,2.748,9324.0,9336.0,593.25,601.25,336.6,344.1,156.275,159.25,105.7,96.3,1417.9,1413.9,75070.0,74620.0,0.8075,3.857,3.91,3.991,15870.0,15895.0,4062.0,348.25,331.25,836.05,1370.5,2.5188,2.4731,12.785,12.975,1154.8,985.25,992.5,998.5,1.0717,18.606,338.5,327.9,1976.7,1969.2,109.35156,123.98438,135.84375,134.53125,502.5,520.0,530.75,16906.0,16840.0,9652.5,9662.0,3219.0,3213.0,147.9,148.44,127.41,128.56,110.955,110.955,75.0,75.15,97.62,98.422,99.126,3053.0,70.61,68.0,84.381,84.536,832.25,835.5,184.55,188.6,49.59,59.01,1.6244,1.6228,2.7405,2.748,146.45,148.4,13.78,16.32,92.27,91.37,1994.0,1959.0,99.915,99.925,99.305,99.12,111.99,111.99,6779.0,6731.5,578.0,593.5,893.1,889.5,14520.0,14500.0,48870.0,48400.0,11710.0,11820.0,16300.0,16315.0
2014-09-15,493.2091784,15.2,15.6,0.8969,33.27,33.47,1.6213,1.6197,343.0,355.0,363.5,0.9029,0.901,92.92,91.99,91.37,23.87,21.02,1.2945,1.2956,99.745,99.63,99.425,1976.0,99.91,99.905,118.10156,1234.1,1235.1,3.0855,3.089,2.7396,2.7460000000000004,9335.0,9347.0,586.25,594.75,338.6,346.0,156.35,159.025,106.075,95.85,1412.1,1408.1,75070.0,74620.0,0.81,3.931,3.997,4.085,15875.0,15900.0,4025.5,354.5,336.75,836.9,1363.5,2.5308,2.4776,12.76,12.95,1141.2,989.5,997.5,1004.25,1.0699,18.62,338.8,327.0,1976.1,1968.6,109.38281,124.15625,136.125,134.8125,500.75,518.25,529.25,16943.0,16877.0,9664.0,9673.0,3217.0,3210.0,148.17,148.71,127.55,128.7,110.985,110.985,74.85,74.95,97.634,98.472,99.124,3057.0,68.18,65.84,84.398,84.553,831.5,834.75,182.2,186.3,51.34,59.59,1.6213,1.6197,2.7396,2.7460000000000004,144.8,146.7,13.67,16.27,92.92,91.99,2000.0,1960.0,99.92,99.935,99.31,99.13,111.98,111.98,6773.0,6725.5,568.5,584.5,890.7,887.1,14425.0,14450.0,48700.0,48290.0,11770.0,11885.0,16280.0,16330.0
2014-09-16,494.0065181,14.4,14.95,0.9034,32.81,33.0,1.6266,1.625,343.75,355.5,364.25,0.909,0.907,94.88,93.81,93.1,24.19,21.48,1.2969,1.2979,99.745,99.635,99.435,1991.5,99.91,99.905,118.21875,1235.7,1236.7,3.1660000000000004,3.168,2.7563,2.7632,9338.0,9350.0,583.25,591.0,336.0,343.4,156.2,158.875,106.875,95.925,1418.8,1414.8,75570.0,75120.0,0.8128,3.995,4.063,4.157,15950.0,15975.0,4058.25,350.75,333.75,844.3,1367.3,2.5588,2.5061,12.715,12.91,1144.7,980.75,989.25,997.0,1.0731,18.721,338.3,326.1,1991.5,1983.9,109.42188,124.21875,136.03125,134.71875,496.25,512.75,524.0,17054.0,16988.0,9631.0,9639.0,3207.0,3200.0,148.2,148.72,127.51,128.66,110.96,110.96,74.5,74.65,99.05,99.73,100.3,3070.0,68.28,65.55,84.23100000000002,84.381,834.75,838.0,185.25,189.35,51.31,59.16,1.6266,1.625,2.7563,2.7632,142.6,144.5,13.55,16.17,94.666,93.668,2010.0,1966.0,99.915,99.925,99.3,99.12,112.09,112.09,6765.5,6717.0,565.5,581.75,894.4,890.8,14325.0,14300.0,49080.0,48570.0,11795.0,11940.0,16255.0,16285.0
2014-09-17,493.6850039,14.25,14.95,0.8948,33.39,33.55,1.6279,1.6262,341.75,354.0,362.5,0.9094,0.9074,94.176,93.06,92.422,24.7,22.23,1.2925,1.2935,99.745,99.645,99.435,1993.75,99.91,99.905,118.05469,1234.9,1235.9,3.1435,3.1460000000000004,2.7451,2.7524,9266.0,9278.0,582.25,589.75,329.0,337.0,157.025,160.0,105.1,93.9,1419.8,1415.8,75400.0,74940.0,0.8048,4.013,4.077,4.163,16020.0,16045.0,4065.25,346.5,330.5,839.05,1362.2,2.5692,2.5138,12.51,12.705,1148.5,982.5,990.75,998.75,1.0672,18.734,336.4,324.2,1993.7,1985.9,109.38281,124.04688,135.9375,134.625,499.25,516.25,527.25,17069.0,17003.0,9673.0,9681.0,3223.0,3216.0,148.4,148.94,127.63,128.78,110.985,110.985,74.1,74.25,98.97,99.56,100.08,3153.0,69.9,65.68,84.486,84.631,834.75,837.75,184.85,189.0,51.28,58.62,1.6279,1.6262,2.7451,2.7524,142.1,143.85,13.88,16.25,93.932,92.92,2045.0,1999.0,99.915,99.93,99.29,99.11,112.19,112.19,6763.0,6714.0,563.0,579.0,890.4,886.8,14380.0,14360.0,49720.0,49270.0,11810.0,11920.0,16330.0,16345.0
2014-09-18,492.855681,14.05,14.8,0.8923,32.72,32.87,1.6362,1.6346,338.25,350.75,359.25,0.9109,0.9089,92.634,91.744,91.278,24.76,22.82,1.2924,1.2934,99.745,99.64,99.425,2004.5,99.91,99.905,117.84375,1225.9,1226.9,3.094,3.097,2.7123,2.7198,9202.0,9214.0,569.75,577.25,329.9,337.5,155.6,158.925,102.975,93.8,1423.1,1419.1,75080.0,74630.0,0.8073,3.91,3.975,4.057,16180.0,16205.0,4096.5,342.25,328.0,831.65,1349.5,2.5610000000000004,2.496,12.62,12.81,1154.4,971.5,979.5,987.0,1.071,18.517,328.8,320.3,2004.6,1996.9,109.35938,123.73438,135.71875,134.40625,488.5,505.75,517.25,17178.0,17112.0,9789.5,9797.5,3251.0,3245.0,147.88,148.39,127.37,128.52,110.945,110.945,74.15,74.35,97.7,98.36,98.95,3192.0,66.9,65.05,84.43,84.585,824.0,827.25,181.2,185.35,51.5,58.35,1.6362,1.6346,2.7123,2.7198,143.3,144.6,13.79,15.95,92.416,91.626,2065.0,2019.0,99.91,99.92,99.305,99.12,111.53,111.53,6791.0,6741.5,550.25,567.0,891.1,887.5,14290.0,14285.0,49590.0,49230.0,11705.0,11800.0,16255.0,16300.0
2014-09-19,491.3433787,14.15,14.95,0.8878,32.46,32.58,1.63,1.6282,331.5,344.25,353.0,0.9106,0.9086,91.954,91.344,91.008,24.7,22.63,1.2844,1.2854,99.745,99.645,99.43,2003.75,99.91,99.91,117.92969,1215.5,1216.6,3.0915,3.095,2.7166,2.7228,9186.0,9199.0,560.25,566.0,329.0,336.0,155.625,158.7,105.975,94.85,1415.7,1411.7,75150.0,74700.0,0.8067,3.837,3.903,3.992,16250.0,16285.0,4093.0,337.25,323.75,812.6,1337.3,2.6114,2.527,12.7,12.89,1140.4,957.0,965.25,972.75,1.064,17.844,324.1,315.4,2003.8,1996.0,109.35938,124.0,136.59375,135.28125,474.5,491.0,502.5,17212.0,17143.0,9822.5,9832.0,3264.0,3258.0,148.49,149.01,127.62,128.77,110.985,110.985,74.15,74.3,98.39,99.03,99.58,3259.0,65.99,64.39,84.865,84.995,823.25,826.25,178.0,182.2,51.43,58.2,1.63,1.6282,2.7166,2.7228,142.75,143.95,13.5,15.8,91.802,91.242,2105.0,2054.0,99.92,99.93,99.305,99.105,112.0,112.0,6814.5,6766.0,535.5,552.75,879.6,894.4,14265.0,14255.0,49280.0,48840.0,11510.0,11515.0,16315.0,16330.0
2014-09-22,489.9115793,14.9,15.45,0.8819,32.0,32.12,1.6345,1.6327,330.25,342.75,351.25,0.9046,0.9026,91.0,90.446,90.156,24.62,22.35,1.2843,1.2852,99.745,99.655,99.45,1986.25,99.91,99.91,118.13281,1216.8,1217.9,3.0385,3.043,2.6871,2.6929,9196.0,9208.0,560.25,565.25,326.6,333.8,155.5,158.65,107.3,95.7,1395.5,1391.5,74940.0,74490.0,0.8055,3.85,3.908,3.994,16130.0,16155.0,4052.75,336.5,323.25,803.15,1330.2,2.5847,2.4901,12.55,12.74,1122.3,938.25,945.75,952.25,1.0636,17.774,319.4,310.5,1986.3,1978.5,109.42188,124.28125,136.75,135.4375,476.75,489.5,499.0,17099.0,17030.0,9753.5,9763.0,3244.0,3238.0,148.76,149.34,127.62,128.77,110.97,110.97,74.05,74.1,96.97,97.7,98.35,3328.0,64.86,62.59,84.863,85.0,815.0,818.0,179.4,183.55,50.89,57.37,1.6345,1.6327,2.6871,2.6929,143.85,144.8,14.08,15.64,90.87,90.34,2136.0,2093.0,99.925,99.935,99.325,99.12,112.34,112.34,6747.5,6698.0,536.75,551.5,873.6,891.1,14125.0,14140.0,48670.0,48290.0,10980.0,11025.0,16050.0,16155.0
